bias,Log Density,Log Commute Time,Log Household Size,Share Male,Share Hispanic,Share Black,Share Asian,Share 20-40,Share 40-60,Share >60,log_mean_income,share_public_trans,uninsured,Essential - Pro,Nonessential - Pro,Science,Legal,Health Practice,Health Other,Firefighters,Law Enforcement,Essential - Service,Nonessential - Service,Industrial,Essential - Tech,Transportation
1.0,10.852509,3.777348,0.9516579,0.45708303326131605,0.19292745,0.30562526,0.11832701,0.003211971,0.0025203384,0.0015718439,10.930729144931322,0.7016528661402218,0.09904034,0.054634184,0.2376101,0.00484125,0.0062994575,0.013998794,0.06379173,0.02743375,0.013415512,0.06311123,0.03902164,0.04724593,0.013571054,0.030855676
1.0,9.342762,3.8329797,1.1184149,0.47472401551037946,0.19292745,0.30562526,0.11832701,0.002458129,0.0027726337,0.0023040483,11.50795312334367,0.4318181818181818,0.06684889,0.102372915,0.27343214,0.0038610643,0.0066747954,0.05024073,0.060151316,0.016960545,0.009050835,0.049818672,0.02551116,0.05593072,0.018492466,0.038094793
1.0,10.341752,3.8199077,0.87962675,0.4727755478547032,0.19292745,0.30562526,0.11832701,0.002437112,0.0026282065,0.002932612,11.212630854467603,0.4942125972944251,0.09596886,0.10047236,0.26508808,0.004926308,0.0064873192,0.048796806,0.08407161,0.0047033066,0.0056561315,0.04966854,0.02858475,0.06574493,0.016562937,0.04127557
1.0,10.200621,3.9039907,1.10194,0.4350859062136675,0.19292745,0.30562526,0.11832701,0.0027803006,0.0028324705,0.0019415102,11.26721672399587,0.5425829006433462,0.082998745,0.063546255,0.25474444,0.0027398046,0.0053505087,0.046691436,0.0946165,0.022291394,0.012508428,0.047996785,0.039390072,0.04981854,0.017930659,0.047537763
1.0,10.922349,3.6584203,1.1085626,0.5118599361608593,0.19292745,0.30562526,0.11832701,0.004561058,0.0021514173,0.00093388633,11.125275716732066,0.7123136388735505,0.22477494,0.07057669,0.2683424,0.0036986715,0.0036483495,0.007372182,0.035300925,0.009661836,0.003925121,0.10066928,0.029664855,0.11153885,0.01660628,0.03587963
1.0,10.757777,3.6609943,0.79299253,0.4661359615870609,0.19292745,0.30562526,0.11832701,0.0041866135,0.0024098342,0.0017832774,11.588867468545386,0.7178350708533616,0.07211293,0.16983527,0.40492985,0.0099816965,0.026137888,0.021086028,0.026455157,0.011909701,0.004246492,0.049640026,0.030262355,0.021061623,0.007614399,0.012690665
1.0,10.009122,4.016383,0.65752,0.39974828915283567,0.19292745,0.30562526,0.11832701,0.002211909,0.0023770942,0.003492488,10.50608072475522,0.6282256222881937,0.04310141,0.055196147,0.2327598,0.008396422,0.0041293874,0.024088094,0.06634549,0.036063317,0.014590503,0.06620785,0.045010325,0.05175499,0.00440468,0.039091535
1.0,10.152603,3.708682,1.011601,0.4621130528436925,0.28113464,0.17356813,0.24963786,0.002753014,0.0031311885,0.002439287,11.06074603663697,0.4062512043781555,0.21883573,0.07811626,0.23765448,0.001678279,0.0046788384,0.028988456,0.027869603,0.0070691146,0.004551696,0.11435183,0.073183134,0.0564512,0.012307379,0.032955296
1.0,10.78515,3.6863763,1.0952734,0.4746169622391121,0.28113464,0.17356813,0.24963786,0.0028512487,0.003,0.0023265774,10.932446037063697,0.4331071458490408,0.2238082,0.057793498,0.21232185,0.0027180542,0.0033452974,0.01806809,0.027790362,0.005017946,0.0022301984,0.10663135,0.073962435,0.06638324,0.014461442,0.050405964
1.0,9.625485,3.6913764,1.160021,0.4851468694170925,0.28113464,0.17356813,0.24963786,0.002845569,0.002794466,0.001998006,11.240132005012198,0.31171319102353584,0.14963382,0.08772354,0.23513775,0.0003020783,0.012506042,0.01099565,0.030570325,0.0103310775,0.010149831,0.08923393,0.028939102,0.096846305,0.028576607,0.0339536
1.0,9.580952,3.723281,1.0260416,0.47515280361413764,0.28113464,0.17356813,0.24963786,0.0021902255,0.002819559,0.0028024062,11.514264567971457,0.25980603448275863,0.0743107,0.12965335,0.3309654,0.004658204,0.019448003,0.029230231,0.016963627,0.008772952,0.00807422,0.052521255,0.028259773,0.057528824,0.028104499,0.022398198
1.0,9.8681345,3.7352858,1.0577903,0.4890013257934468,0.28113464,0.17356813,0.24963786,0.0026794556,0.0029987285,0.0024892448,11.387554967186363,0.39156488985275656,0.13940707,0.11241544,0.29132512,0.0035017906,0.012017509,0.023756467,0.028770395,0.0060883407,0.0071627535,0.06613609,0.054675687,0.068523675,0.0155193,0.028770395
1.0,9.545011,3.7612002,0.84156716,0.4681811189169786,0.28113464,0.17356813,0.24963786,0.0020619454,0.0028444696,0.0033090608,11.537198477345619,0.27956624872924435,0.045689963,0.16357069,0.34133127,0.0042139664,0.022359822,0.05856553,0.02253182,0.009287925,0.009201926,0.04721362,0.025799794,0.05134159,0.01986584,0.015823873
1.0,9.745529,3.69883,1.011601,0.4901623555310952,0.28113464,0.17356813,0.24963786,0.0027971931,0.0028202394,0.002357595,11.509469499996838,0.3171152518978606,0.087349504,0.1437071,0.33028224,0.0039664377,0.011848462,0.037477754,0.027663361,0.008390541,0.007119247,0.05959827,0.033206202,0.057055682,0.019628782,0.019476227
1.0,8.85288,3.7471483,0.9321641,0.4565959984818088,0.28113464,0.17356813,0.24963786,0.002159627,0.0027153932,0.0032950172,11.485831721972112,0.25719746744713895,0.056919888,0.14247312,0.3452509,0.0010752688,0.019444445,0.0594086,0.025806451,0.0025089607,0.012903226,0.05949821,0.04014337,0.04910394,0.010035843,0.018100359
1.0,9.080095,3.749504,1.0402768,0.4857874174861916,0.28113464,0.17356813,0.24963786,0.0020934932,0.003125421,0.002577125,11.766148071520437,0.36607142857142855,0.055503167,0.20678337,0.3083151,0.0054704593,0.041137855,0.035886213,0.023413567,0.010503282,0.016849015,0.028227571,0.014223195,0.060175054,0.011378556,0.015536105
1.0,9.557703,3.8155122,0.9820785,0.48538386512470394,0.28113464,0.17356813,0.24963786,0.0022822907,0.0029976314,0.0026211508,11.453897068507986,0.34467172741496205,0.08359815,0.13218051,0.30350062,0.0041754534,0.013876001,0.0496415,0.027962884,0.00797132,0.010459722,0.051117674,0.038000844,0.06651202,0.013791649,0.027583297
1.0,9.750086,3.8155122,1.068153,0.4743114232415231,0.28113464,0.17356813,0.24963786,0.0026125314,0.0029825524,0.0021942281,11.323579293239309,0.3731067961165049,0.09129815,0.09056297,0.3034494,0.0020826554,0.009209242,0.037683047,0.03904979,0.00741946,0.0021151968,0.060429547,0.040969737,0.05483241,0.012593557,0.030654084
1.0,9.393478,3.744787,1.1537316,0.4798714006150405,0.28113464,0.17356813,0.24963786,0.0027474142,0.0026334918,0.0024643557,11.457782665473019,0.39168138750602216,0.048129853,0.10070135,0.2692348,0.0057573537,0.008583691,0.0522349,0.04365121,0.00868837,0.005862033,0.05485188,0.041557625,0.041348267,0.012770858,0.019260965
1.0,9.693371,3.7376697,1.0647107,0.48020507632885784,0.28113464,0.17356813,0.24963786,0.002821179,0.0022659556,0.0022142266,11.26551483551302,0.4064533622559653,0.07033822,0.09987058,0.27854472,0.005823986,0.00812482,0.05126546,0.02829307,0.011863676,0.010569456,0.0506543,0.039473683,0.06690394,0.0063632443,0.032319527
1.0,10.630241,3.7819142,1.3937664,0.5276195626575488,0.28113464,0.17356813,0.24963786,0.0034607097,0.0023567996,0.0012847261,11.019153595770065,0.6519391634980989,0.26324725,0.032244433,0.16580656,0.0006018619,0.0013701963,0.0074912603,0.03338413,0.008502901,0.003995339,0.1810708,0.042412058,0.15038864,0.022166448,0.04761112
1.0,10.527759,3.7864597,1.22083,0.4946282652377763,0.28113464,0.17356813,0.24963786,0.0029896852,0.0027043535,0.0019134629,11.14112237985304,0.5610552763819096,0.17627624,0.052129336,0.20859621,0.0028391166,0.006545741,0.014589906,0.03513407,0.013643533,0.0072555207,0.11837539,0.034463722,0.1011041,0.02030757,0.052484225
1.0,10.146328,3.6635616,1.1442229,0.6043386901062476,0.28113464,0.17356813,0.24963786,0.0034768712,0.002934387,0.0016369233,11.350253582599288,0.5302779616148247,0.09069529,0.064241,0.16834898,0.0013693271,0.006768388,0.014906104,0.017957747,0.004773083,0.007589984,0.081338026,0.02531299,0.04992175,0.014514867,0.04021909
1.0,11.358645,3.7160082,0.97832614,0.494603253600423,0.28113464,0.17356813,0.24963786,0.0030777007,0.0028867149,0.0020412765,11.153317652946859,0.6750604289691888,0.17022307,0.0950783,0.24865772,0.0061073825,0.0073378077,0.011521253,0.024809843,0.0034228188,0.008165549,0.15606263,0.043467563,0.07138702,0.01604027,0.05588367
1.0,11.096447,3.749504,1.1568812,0.501748777931149,0.28113464,0.17356813,0.24963786,0.0031520554,0.0028463048,0.0019348646,11.087068856214001,0.702171487425972,0.18448077,0.06843407,0.21207349,0.003915565,0.0036653222,0.022109695,0.03735979,0.011805576,0.0035917214,0.15890422,0.048959285,0.08490594,0.014249125,0.05271293
1.0,10.708375,3.7471483,0.81536484,0.4624023886081764,0.28113464,0.17356813,0.24963786,0.0028663299,0.0027397797,0.0027597612,11.261626750851569,0.5908056651961923,0.08249483,0.14250009,0.30003124,0.012844101,0.010240567,0.041795395,0.04089284,0.012462249,0.0043392233,0.0669976,0.039504286,0.05082098,0.014718644,0.029367862
1.0,10.467978,3.7612002,0.8020016,0.4616038498978571,0.28113464,0.17356813,0.24963786,0.002618424,0.0028649385,0.002487489,11.526256214378872,0.6196958446772819,0.049522705,0.1852249,0.3400974,0.014436174,0.03479268,0.055492397,0.02670585,0.0054698726,0.0047405562,0.03301229,0.02850769,0.044145092,0.010038826,0.01379266
1.0,10.460944,3.6270041,1.043804,0.5144054946035144,0.28113464,0.17356813,0.24963786,0.0033179468,0.0029347292,0.0018509723,11.148707860840329,0.6719812324869127,0.16589887,0.092045315,0.23714268,0.0061165895,0.0046186494,0.015993634,0.018849082,0.006179004,0.006179004,0.12286232,0.035841342,0.0902197,0.015213457,0.07786169
1.0,9.377616,3.7281,1.0367368,0.4888126325186921,0.28113464,0.17356813,0.24963786,0.0029036938,0.0028258564,0.0019495592,11.373513961184294,0.4660610215975317,0.11347319,0.09647884,0.2541443,0.0016133586,0.0062114308,0.022022344,0.03061348,0.00955915,0.007260114,0.079256244,0.036461905,0.10930505,0.028959787,0.036865246
1.0,9.753879,3.7305012,1.011601,0.46543545464236225,0.28113464,0.17356813,0.24963786,0.0025311802,0.0029591727,0.00245816,11.467792106529332,0.40994340250804573,0.06990014,0.12750284,0.31421944,0.0013429921,0.006674263,0.036667753,0.024702914,0.013226436,0.013877585,0.060271855,0.028162137,0.07561452,0.01330783,0.03162136
1.0,10.220944,3.693867,1.1118575,0.49566595996172536,0.28113464,0.17356813,0.24963786,0.0033464981,0.0026961106,0.0015453387,11.267523523440925,0.5996930505905033,0.14001766,0.072915986,0.2474478,0.002804461,0.0044687907,0.01398299,0.033588007,0.011388208,0.010457756,0.10563906,0.04253869,0.109609865,0.016276358,0.040192906
1.0,9.705402,3.852273,1.1939225,0.45572786393196596,0.28113464,0.17356813,0.24963786,0.002482241,0.0030085042,0.0025302651,11.52861178876435,0.3642438573044104,0.075559564,0.07741146,0.28302607,0.002294806,0.0060429894,0.040159106,0.10579056,0.024936892,0.024860399,0.04910885,0.028685076,0.03526352,0.016828578,0.06723782
1.0,10.038521,3.908015,1.2641268,0.4567764530167641,0.28113464,0.17356813,0.24963786,0.0026266319,0.0029477507,0.0019921202,11.40027175181826,0.43538714642042137,0.0835528,0.07123579,0.26179343,0.0019006348,0.005093701,0.027255103,0.09305508,0.03086631,0.017409815,0.061960693,0.036492188,0.0535979,0.024404151,0.04667959
1.0,9.496053,3.9415817,1.258461,0.46320083925865485,0.28113464,0.17356813,0.24963786,0.0026061311,0.002788437,0.0021258888,11.485050544204174,0.39640458516386406,0.07208725,0.082492456,0.25853878,0.0021498664,0.0067270016,0.029127223,0.08925413,0.022920351,0.02146399,0.053642638,0.03661708,0.05516835,0.021672042,0.04452304
1.0,9.396413,3.7111301,1.0224509,0.4804643358559052,0.28113464,0.17356813,0.24963786,0.0022124439,0.0027462933,0.0029466152,11.477950924054323,0.2764011568826702,0.055046503,0.10836785,0.31510633,0.0035901684,0.004252969,0.018061308,0.03385805,0.013918807,0.012151339,0.039878488,0.026677713,0.09422811,0.018116543,0.038497653
1.0,10.418617,3.7565382,0.85015094,0.4735175879396985,0.28113464,0.17356813,0.24963786,0.003040201,0.002536181,0.002237186,11.352474982994442,0.5512962776152527,0.065778896,0.14944091,0.32774252,0.007857359,0.024403144,0.034753703,0.02772741,0.009519492,0.011181626,0.05492596,0.021154428,0.051072832,0.016696887,0.05250831
1.0,10.571778,3.8649313,1.3376292,0.48659629266877064,0.28113464,0.17356813,0.24963786,0.003003954,0.0028581275,0.0015039721,11.245464233004894,0.5475799835931091,0.11753602,0.06649422,0.20653276,0.0014201663,0.0047677015,0.013745181,0.043923717,0.010194765,0.0054777847,0.090992086,0.041539866,0.09048489,0.021911139,0.04904646
1.0,10.247052,3.8155122,1.2781522,0.4865073245952197,0.28113464,0.17356813,0.24963786,0.0028064763,0.0030020047,0.0017245953,11.362497845943095,0.4832542372881356,0.10092224,0.0748642,0.24780971,0.0033292447,0.00591379,0.017566146,0.04012616,0.005037673,0.010820045,0.07806203,0.03539513,0.081259854,0.022647625,0.04257929
1.0,10.021471,3.7819142,1.2697605,0.503883668220134,0.28113464,0.17356813,0.24963786,0.0030824868,0.0027068532,0.0015351314,11.318126386665162,0.5296526959546654,0.14851181,0.08482628,0.21357076,0.003010082,0.0050047147,0.020780446,0.039783854,0.019148473,0.0049684485,0.083702035,0.034053817,0.09073765,0.016718648,0.0546892
1.0,10.66503,3.8501475,1.4134231,0.502271339135746,0.28113464,0.17356813,0.24963786,0.0031548708,0.0029256374,0.0016286838,11.315961225439322,0.5193709396292189,0.1312524,0.05230978,0.23905204,0.0012280518,0.005251881,0.0158079,0.04606501,0.015598871,0.0060096155,0.061428722,0.042981815,0.09576192,0.030361623,0.056934573
1.0,10.091605,3.875359,1.3164083,0.48870353874807676,0.28113464,0.17356813,0.24963786,0.0028810024,0.0030360757,0.0017185601,11.35343723238514,0.4191840277777778,0.10453202,0.059165392,0.2586891,0.0014741736,0.004365822,0.013834552,0.057237625,0.02015649,0.011935136,0.05587685,0.032488517,0.07563645,0.031071045,0.045359187
1.0,10.409865,3.8394523,1.2919837,0.49643078476828795,0.28113464,0.17356813,0.24963786,0.0029914845,0.0029244612,0.0016921065,11.346185876302558,0.600772237582229,0.13812739,0.06392382,0.23869878,0.0027298431,0.0071170907,0.015241624,0.04435995,0.0173865,0.008579507,0.11611582,0.035227973,0.08803744,0.01579409,0.047772255
1.0,10.030917,3.8437443,1.178655,0.49162218039312494,0.28113464,0.17356813,0.24963786,0.0028419786,0.002860493,0.0021171353,11.350241816024598,0.4680180458562512,0.09485882,0.07731502,0.2523261,0.007487816,0.0029242358,0.038280904,0.07509969,0.02100133,0.0064244573,0.062516615,0.042445723,0.06752326,0.024280017,0.049623393
1.0,9.570962,3.7977338,1.1908876,0.4939998110176698,0.28113464,0.17356813,0.24963786,0.0027865446,0.002745441,0.0020731362,11.512915464920228,0.2833429284206486,0.071950294,0.08448252,0.27072015,0.0057807495,0.0045967405,0.067140274,0.03858476,0.0144866975,0.011422204,0.07083159,0.021381808,0.07083159,0.021103218,0.058991503
1.0,9.607975,3.8110971,1.1216775,0.48775673064807423,0.28113464,0.17356813,0.24963786,0.0025742366,0.0028947038,0.0024398337,11.479565146111982,0.3926094890510949,0.08326534,0.10332171,0.23845354,0.002018719,0.007463143,0.04887747,0.063497886,0.015476846,0.006178504,0.045207072,0.023001162,0.057686426,0.018780204,0.048265737
1.0,10.109456,3.8110971,1.2641268,0.48376051160682815,0.28113464,0.17356813,0.24963786,0.0027403194,0.002980009,0.0020162142,11.322974881011783,0.3801913573756703,0.08356841,0.069166966,0.25676164,0.00043274433,0.0060584205,0.025820412,0.061089072,0.009520375,0.0072845295,0.07457627,0.020411108,0.093112156,0.030652722,0.04486116
1.0,9.958969,3.8918202,1.3164083,0.45928362308887843,0.28113464,0.17356813,0.24963786,0.0029012903,0.0028940616,0.0020515416,11.428750062799807,0.4163247034246064,0.086451985,0.06395469,0.28336766,0.0010813595,0.005046344,0.025901133,0.07981463,0.02569516,0.014109165,0.053038105,0.036199793,0.05139032,0.017713698,0.042018536
1.0,10.276178,3.8199077,1.1908876,0.471612031091585,0.28113464,0.17356813,0.24963786,0.0029228241,0.0024885559,0.0018937602,11.233872719216501,0.5432946700774434,0.11639029,0.07472408,0.24169984,0.0055183643,0.0071919668,0.030690247,0.03177583,0.012438936,0.0041613895,0.08205175,0.03984983,0.06983897,0.009069115,0.0469061
1.0,9.890554,3.8979242,1.1249295,0.439910078681154,0.28113464,0.17356813,0.24963786,0.0028487074,0.0027312103,0.0019292618,11.210914556653854,0.46771056866952787,0.07060208,0.06889353,0.26390105,0.0015264776,0.006263048,0.01672391,0.09345186,0.025927672,0.021011516,0.053471614,0.03068669,0.051832896,0.02107886,0.05414506
1.0,10.491238,3.8586223,1.1281711,0.4940047961630695,0.28113464,0.17356813,0.24963786,0.003304455,0.0026343432,0.0017602256,11.218473864211628,0.5874869655891554,0.14343712,0.08062252,0.2532433,0.0032432955,0.009536257,0.02643044,0.04281634,0.010455998,0.007963017,0.083091296,0.03657179,0.093619905,0.01655533,0.042356472
1.0,10.06987,3.881564,1.3001916,0.49337479071992346,0.28113464,0.17356813,0.24963786,0.0031198277,0.0028198997,0.0015972255,11.34700074233762,0.42958185978780944,0.10031093,0.058512084,0.23812109,0.001832745,0.0028509367,0.018802607,0.06326365,0.025454793,0.011132229,0.05274233,0.03685854,0.087836005,0.030206354,0.048330165
1.0,9.990802,3.9039907,1.1346227,0.44933900483505723,0.28113464,0.17356813,0.24963786,0.0027536876,0.0021698084,0.0018082502,10.97990535569447,0.39724368344121946,0.08736419,0.06599177,0.20403424,0.0022973416,0.0042160004,0.023705536,0.071141854,0.0064376057,0.008684456,0.08189644,0.042109516,0.061422333,0.010981798,0.036555503
1.0,9.338769,4.067316,0.9593502,0.4755684947674876,0.28113464,0.17356813,0.24963786,0.0025092452,0.0029766306,0.0019018018,11.172756403504726,0.4661587526576896,0.04873632,0.0685972,0.22656065,0.0017802041,0.00854498,0.020887729,0.05162592,0.029432708,0.018870164,0.071326844,0.04296226,0.10123427,0.0124614285,0.030619511
1.0,9.664101,3.8565104,0.85441536,0.5104508879683854,0.28113464,0.17356813,0.24963786,0.002013998,0.0030076655,0.002904823,11.555860425604486,0.26137120035500333,0.052618477,0.11204883,0.29304498,0.003089443,0.010700023,0.05184236,0.019666944,0.027654285,0.0116042495,0.03858036,0.020345114,0.06736493,0.014844398,0.018687364
